contact_id,account_id,first_name,last_name,email,title,phone,created_at,lead_source,lead_status
5906,321,Alexandra,Hatfield,alexandra.hatfield@baker-castillo.com,Associate Professor,001-415-441-5574x43092,2023-03-05,Ad,Working
760,513,Eric,Wallace,eric.wallace@masonltd.com,Lawyer,455.929.8971x4562,2023-06-07,Ad,Working
5373,55,Debra,Robinson,debra.robinson@zimmerman-mccormick.com,Call centre manager,726-570-6542,2024-05-12,Ad,Qualified
6509,881,Daniel,Watson,daniel.watson@west-trevino.com,Advice worker,969.206.8333x579,2023-08-21,Cold Call,New
255,230,Charles,Casey,charles.casey@torres-taylor.com,Fashion designer,320-522-6523x375,2025-07-04,Cold Call,Unqualified
1942,3174,Micheal,Carter,micheal.carter@solis-anderson.com,"Producer, radio",(807)426-3859x17272,2025-01-30,Referral,Qualified
4689,3255,Aaron,Rangel,aaron.rangel@cooper-newman.com,Rural practice surveyor,751-374-4868,2024-03-26,Web,Working
1152,32,Peter,Cox,peter.cox@gibsonhayesandboone.com,Dentist,(723)564-6365,2024-01-21,Cold Call,Qualified
5169,3412,Richard,Meyer,richard.meyer@esparzawashingtonanddillon.com,Immunologist,822.760.3776,2024-03-03,Cold Call,New
6533,595,Charles,Oconnell,charles.oconnell@hernandezschneiderandarmstrong.com,"Engineer, materials",,2024-11-26,Ad,New
1707,1020,Stuart,Bridges,stuart.bridges@rivasshahandryan.com,Microbiologist,+1-411-383-7123x215,2024-10-20,Web,New
6891,176,Heather,Marshall,heather.marshall@petersenandsons.com,Secretary/administrator,3622837849,2025-02-16,Cold Call,Working
2941,2862,Kelly,Silva,kelly.silva@valentineknightanddavis.com,"Psychologist, prison and probation services",940.495.3438,2025-04-12,Web,Qualified
4960,783,Stephanie,Solomon,stephanie.solomon@mitchell-gonzalez.com,Insurance claims handler,476.914.2081x26281,2025-06-11,Web,Working
7241,1847,Gabriel,Figueroa,gabriel.figueroa@maddoxinc.com,Risk analyst,588-452-4564x6468,2025-06-28,Cold Call,Unqualified
3806,2386,Michael,Whitehead,michael.whitehead@morenojohnsonandvasquez.com,Technical brewer,+1-879-451-6213x72468,2024-08-18,Cold Call,Working
4660,2251,Russell,Roberts,russell.roberts@delgadoandsons.com,Freight forwarder,(801)479-5085x0813,2024-08-30,Ad,Unqualified
4231,2083,Raymond,Huber,raymond.huber@cochranyorkandbennett.com,Oncologist,(306)691-7857x422,2024-05-02,Ad,Qualified
4943,1545,Mark,Jones,mark.jones@murphy-wiggins.com,Clinical molecular geneticist,+1-228-262-9379x03971,2025-01-12,Referral,New
3275,2744,Christopher,Stewart,christopher.stewart@gilbertltd.com,Landscape architect,001-620-910-2441x911,2025-07-10,Ad,Qualified
3739,2589,Donna,Richards,donna.richards@edwards-leon.com,Pension scheme manager,460.470.9905,2024-11-15,Cold Call,Working
4851,455,Shelley,Lindsey,shelley.lindsey@williams-stewart.com,"Engineer, technical sales",(233)396-5922x6247,2023-02-21,Referral,Qualified
2175,2894,Dorothy,Wagner,dorothy.wagner@taylor-hancock.com,Advertising art director,659.231.2523x3642,2025-06-10,Referral,Unqualified
2385,2399,Robert,Scott,robert.scott@murrayandsons.com,Network engineer,(562)252-4644x05131,2025-04-28,Web,Working
7848,197,Gary,Torres,gary.torres@barberllc.com,Product manager,913-695-9716x46554,2025-04-04,Cold Call,Qualified
1867,1985,Randy,English,randy.english@snyder-lowe.com,"Nurse, children's",001-753-569-6131x361,2025-06-28,Web,Working
4334,3375,Lisa,Graham,lisa.graham@moorebartonandmiller.com,"Engineer, electronics",453.833.2482x88800,2024-09-30,Ad,Working
3675,2596,Mary,Castillo,mary.castillo@stricklandinc.com,Fashion designer,609-266-4090,2025-07-03,Ad,Unqualified
2423,3241,Andrea,Rios,andrea.rios@fuentes-phillips.com,"Surveyor, minerals",,2024-05-31,Cold Call,New
2833,39,Jeffrey,Reyes,jeffrey.reyes@singhinc.com,"Nurse, children's",829-828-1689,2025-07-02,Cold Call,Qualified
3315,2924,David,Graham,david.graham@mason-peterson.com,Clinical molecular geneticist,750.743.7101,2025-02-08,Cold Call,New
6911,1454,Erin,Knight,erin.knight@smithbrownandfrancis.com,"Editor, film/video",671.805.0261x936,2025-02-23,Cold Call,Working
1561,3470,Steve,Martin,steve.martin@jonesltd.com,"Librarian, academic",692.932.4474,2024-05-28,Cold Call,New
6530,3382,Kyle,Smith,kyle.smith@lutz-smith.com,Contracting civil engineer,001-885-593-9011x820,2025-05-26,Ad,Unqualified
273,1387,Robin,Fields,robin.fields@turner-smith.com,Counsellor,001-583-261-1294x013,2025-04-29,Web,New
7882,723,Michelle,Johnson,michelle.johnson@moreno-williams.com,Printmaker,295.674.2366,2025-06-13,Web,Working
6795,2112,Sarah,Frey,sarah.frey@brownnicholsandwilliams.com,Electronics engineer,+1-447-541-5416x50461,2025-03-08,Ad,New
2089,901,Lauren,Mcintosh,lauren.mcintosh@hilledwardsandmckinney.com,"Sales professional, IT",+1-427-497-7500x5350,2024-09-10,Cold Call,Unqualified
5548,2966,Carla,Leach,carla.leach@garcia-white.com,Commercial/residential surveyor,+1-339-609-3803,2024-11-10,Web,Working
33,1548,Dylan,Garcia,dylan.garcia@tyler-allen.com,"Administrator, sports",778.297.3035x362,2024-11-17,Cold Call,New
5094,1438,Jessica,Black,jessica.black@raymond-cain.com,Research scientist (medical),729.431.4930,2024-02-29,Cold Call,Qualified
4310,614,Thomas,Simmons,thomas.simmons@blevins-reyes.com,Communications engineer,335-494-4550x977,2025-06-16,Web,Unqualified
3785,3202,Ebony,Richard,ebony.richard@norrisnavarroandvazquez.com,"Engineer, site",+1-551-819-0831,2025-06-16,Cold Call,Unqualified
7275,1583,Jeremy,Richardson,jeremy.richardson@phamltd.com,Volunteer coordinator,(981)295-2689x993,2024-10-07,Cold Call,Qualified
7936,1322,Tracy,Lopez,tracy.lopez@jonesgroup.com,Landscape architect,+1-640-235-3109x62808,2024-10-23,Referral,Unqualified
2522,2663,Philip,Fry,philip.fry@lambandsons.com,"Engineer, chemical",(621)452-6996x5539,2025-06-27,Web,Qualified
5013,3663,Robert,Young,robert.young@ruizltd.com,Pension scheme manager,494.786.9385x173,2025-04-30,Web,Unqualified
7772,390,Emma,Hawkins,emma.hawkins@jenkinsinc.com,Equality and diversity officer,954.633.2538x826,2024-03-30,Web,Unqualified
4411,1710,Robin,Fischer,robin.fischer@horne-butler.com,Armed forces technical officer,643.806.6430x0834,2024-10-31,Web,Qualified
406,541,Edward,Hill,edward.hill@dixonplc.com,Meteorologist,+1-858-402-3001x4234,2023-04-22,Web,Working
4683,2695,Jeremy,King,jeremy.king@goldenjamesandhenry.com,"Biochemist, clinical",001-458-785-1185x375,2024-11-27,Ad,Working
931,3305,Stephanie,Hart,stephanie.hart@stonegroup.com,Psychotherapist,+1-799-922-0394,2023-10-13,Referral,Unqualified
1818,3325,Darlene,Hill,darlene.hill@ware-woodard.com,Prison officer,(460)435-0284,2024-07-12,Cold Call,Working
1120,827,Nicolas,White,nicolas.white@moseswilliamsandcollins.com,Applications developer,001-886-406-6210x66697,2025-04-20,Ad,New
3710,1263,Preston,Tran,preston.tran@rosebrownandmyers.com,"Designer, furniture",+1-445-838-5875,2024-06-04,Web,Working
3488,3514,Keith,Wyatt,keith.wyatt@hall-smith.com,Actuary,(992)500-5896x788,2024-12-15,Referral,New
2985,1197,Jeffrey,Flores,jeffrey.flores@johnsonharrisandchase.com,Chartered accountant,(250)556-9096x6904,2024-04-16,Cold Call,Qualified
4969,1503,Jessica,Ellis,jessica.ellis@holden-hall.com,Field trials officer,001-552-922-9011x3773,2024-05-22,Referral,Unqualified
7239,3685,Mary,Burgess,mary.burgess@miller-gilbert.com,"Horticulturist, commercial",930-774-2200,2024-12-11,Ad,New
7075,666,Bridget,Cross,bridget.cross@stevensplc.com,Garment/textile technologist,860.341.3704,2024-04-16,Cold Call,Working
5500,3024,Diane,Schmidt,diane.schmidt@smith-reyes.com,Purchasing manager,709-803-1554x184,2025-05-13,Referral,Working
5564,3553,Brandon,Soto,brandon.soto@joseph-orr.com,Chartered legal executive (England and Wales),001-971-808-9070x2290,2024-02-23,Web,Working
6208,3689,Oscar,Paul,oscar.paul@bergerhudsonandrodriguez.com,Electrical engineer,001-880-694-0413x58004,2024-07-13,Ad,Qualified
4604,2594,Emily,Kelley,emily.kelley@rivera-johnston.com,"Physicist, medical",208.499.8649,2024-07-15,Web,Qualified
728,2684,Brenda,Schmidt,brenda.schmidt@stevensonbryantandbeltran.com,Chemical engineer,001-563-347-0991x7450,2025-05-05,Ad,New
3803,3219,Jasmin,Fuller,jasmin.fuller@gomezromeroandjackson.com,Charity officer,883.280.6488,2023-08-16,Referral,Unqualified
4668,2851,Lauren,Bush,lauren.bush@ortiz-gonzalez.com,Naval architect,+1-426-864-8808x3117,2025-01-13,Referral,Working
3542,3409,Jonathan,Ryan,jonathan.ryan@mckenzie-martin.com,Occupational hygienist,+1-820-572-1781x1877,2023-12-09,Referral,New
8060,2717,Pamela,Mcdaniel,pamela.mcdaniel@hernandez-jackson.com,"Scientist, audiological",+1-790-859-2154,2023-12-05,Ad,New
2936,1930,Hunter,Smith,hunter.smith@garcia-turner.com,Futures trader,001-819-264-2288x2253,2025-07-12,Referral,Working
340,1621,Ross,Horne,ross.horne@webbinc.com,"Designer, interior/spatial",407-648-1448,2025-07-15,Ad,Qualified
1332,3516,Darrell,Crawford,darrell.crawford@stonehopkinsandortiz.com,Visual merchandiser,744.754.9093,2025-06-27,Referral,Working
4984,1294,Charles,Wood,charles.wood@jones-adams.com,Speech and language therapist,757-967-6769,2024-04-13,Cold Call,Qualified
4357,1843,Chelsea,Olson,chelsea.olson@richardstorresandmay.com,Investment analyst,4167889886,2025-03-16,Web,New
2710,3473,Christopher,Perkins,christopher.perkins@pollardrodriguezandrobinson.com,Chief Executive Officer,001-201-695-3711x67886,2023-07-12,Referral,Working
5313,3837,Gregory,Myers,gregory.myers@glover-nguyen.com,"Chemist, analytical",+1-368-424-7534,2024-11-05,Web,Qualified
3049,3267,Andrea,Zavala,andrea.zavala@gibsonvaughanandhahn.com,Chief Financial Officer,(930)797-9555,2025-04-18,Referral,Qualified
6516,3653,Arthur,Fox,arthur.fox@whitegroup.com,Financial controller,282-729-9295x60876,2025-02-18,Web,New
452,2475,Aaron,Maxwell,aaron.maxwell@bradshaw-macdonald.com,Computer games developer,581.622.3234x42186,2025-05-24,Ad,Qualified
3740,2589,Rita,Mclaughlin,rita.mclaughlin@edwards-leon.com,Health physicist,,2023-11-14,Referral,Unqualified
4954,2718,Selena,Murphy,selena.murphy@payne-stephens.com,Cytogeneticist,851-348-0031,2025-04-19,Referral,Qualified
3743,3579,Amanda,Armstrong,amanda.armstrong@chapman-howell.com,Insurance underwriter,001-452-295-3557x6727,2025-06-13,Cold Call,New
5179,191,Teresa,Jensen,teresa.jensen@miller-bond.com,Counselling psychologist,716.415.3709x238,2025-06-20,Web,New
7342,1541,Andrew,Kelly,andrew.kelly@richardsonhamiltonandpacheco.com,Theatre manager,(476)476-2477,2024-08-24,Cold Call,Unqualified
6287,3476,Ronald,Pham,ronald.pham@gibson-butler.com,Event organiser,001-297-229-9182x185,2023-04-02,Referral,Qualified
748,3002,Kevin,Webb,kevin.webb@norris-kelly.com,Financial planner,672.591.6376x2525,2025-02-23,Cold Call,Unqualified
4820,288,Derek,Burgess,derek.burgess@lindsey-baker.com,"Scientist, clinical (histocompatibility and immunogenetics)",(242)421-4200x3360,2025-01-20,Cold Call,Unqualified
7597,1678,Elizabeth,Martin,elizabeth.martin@skinner-morales.com,"Journalist, newspaper",(346)795-7900x9255,2024-12-29,Cold Call,Qualified
7745,3686,John,Johnson,john.johnson@onealalexanderandzavala.com,"Engineer, broadcasting (operations)",442-890-3787x487,2025-06-29,Cold Call,Working
7313,2827,Kimberly,Roberts,kimberly.roberts@mejiamorrisandhill.com,Science writer,354.256.4560x622,2025-06-29,Referral,Unqualified
1567,2711,Amanda,Jimenez,amanda.jimenez@mcclure-schultz.com,Brewing technologist,3483460371,2025-06-14,Web,Unqualified
4446,1474,Dale,Green,dale.green@johnsonandsons.com,Photographer,728-906-4854x06078,2023-09-02,Web,Working
4400,3282,Gerald,Cabrera,gerald.cabrera@watkinsandsons.com,Acupuncturist,001-568-811-1820x157,2023-10-14,Cold Call,Unqualified
211,1876,Julia,Kim,julia.kim@miller-stewart.com,"Journalist, newspaper",+1-565-974-1993x045,2025-06-03,Web,New
6544,3853,Lance,Holland,lance.holland@vasquezinc.com,"Accountant, chartered certified",(539)623-8213,2023-09-27,Ad,New
7554,6,Christopher,Walls,christopher.walls@pattersonreedandthomas.com,"Teacher, secondary school",(823)404-0388,2024-03-14,Web,Unqualified
1793,1539,Kristen,Clark,kristen.clark@hill-stephens.com,Chief Marketing Officer,(340)590-0867,2024-11-12,Referral,Working
6517,1162,Mario,Mclean,mario.mclean@mooneychambersandthomas.com,"Lecturer, further education",+1-251-649-3715,2023-10-24,Referral,New
6003,3179,Patrick,Wagner,patrick.wagner@mcintoshsmithandmoreno.com,Archivist,001-720-268-8812x83435,2025-01-25,Ad,Qualified
7698,2995,Christine,Price,christine.price@hartltd.com,"Designer, fashion/clothing",001-710-598-1890x447,2025-03-05,Web,Qualified
4644,784,Theresa,Farmer,theresa.farmer@martinezgroup.com,Chartered public finance accountant,+1-332-354-0598x08126,2025-07-02,Referral,Unqualified
6428,2766,Nicole,Williams,nicole.williams@jackson-cochran.com,Patent examiner,(707)834-9551x940,2025-07-15,Web,New
5830,2376,Victor,Garcia,victor.garcia@carr-hays.com,Retail banker,(807)299-8896,2025-05-11,Web,New
2866,2249,Sara,Davila,sara.davila@garciagrimesandhunter.com,Research scientist (physical sciences),327.273.9830x36836,2025-05-05,Web,Working
2945,3070,Michael,Small,michael.small@willismcleanandaustin.com,Hydrologist,(514)406-9659x6427,2025-03-18,Cold Call,Working
7823,343,Frank,Horn,frank.horn@priceandsons.com,"Conservation officer, nature",001-342-466-0899x2217,2024-01-30,Web,New
5542,3800,John,Lawson,john.lawson@ball-bryant.com,Dispensing optician,696.582.5491,2025-05-19,Web,Working
471,725,David,Williams,david.williams@gomezbenderandsmith.com,Brewing technologist,423-867-7020x925,2024-12-29,Ad,Working
3054,3551,Peggy,Chavez,peggy.chavez@wilsonsandersandsmith.com,Museum/gallery curator,(743)448-1665x510,2024-08-19,Ad,Qualified
3417,372,Victoria,Leonard,victoria.leonard@butlerinc.com,"Lecturer, higher education",001-731-334-6854x24114,2025-01-10,Referral,Qualified
462,2723,Brooke,Tran,brooke.tran@fox-mcdaniel.com,Sports administrator,8806289354,2024-12-30,Referral,New
7619,1100,Jason,Martinez,jason.martinez@whitewrightandcoleman.com,Oncologist,+1-427-779-4179x167,2025-05-05,Cold Call,Working
4130,1326,George,Golden,george.golden@harpervelazquezandjones.com,Restaurant manager,,2023-07-13,Referral,Unqualified
5744,2829,Kevin,Byrd,kevin.byrd@alvarado-smith.com,English as a second language teacher,831.878.3034x987,2024-04-17,Referral,Working
3948,1248,David,Ruiz,david.ruiz@stephenssnyderandmurphy.com,Dramatherapist,749-687-5356,2024-07-27,Ad,New
5191,2491,Steven,Whitehead,steven.whitehead@becker-freeman.com,Video editor,001-570-232-4069x1402,2025-05-17,Web,Working
6796,638,Richard,Murphy,richard.murphy@juarezcolonandreyes.com,Leisure centre manager,543.305.0689x73759,2025-06-06,Ad,Working
2960,2053,Joseph,Cooper,joseph.cooper@santos-wang.com,Arts development officer,(657)699-0425,2025-07-01,Ad,Qualified
1075,1432,Todd,Grant,todd.grant@carpenter-wright.com,Insurance underwriter,,2025-06-13,Cold Call,Unqualified
2526,267,Todd,Saunders,todd.saunders@ballardinc.com,"Surveyor, quantity",412-817-1729x4661,2025-02-25,Ad,Unqualified
5469,65,Michael,Bernard,michael.bernard@rochawrightandsullivan.com,Mental health nurse,+1-810-856-0348x6535,2024-09-16,Referral,Unqualified
4641,292,Sara,Griffin,sara.griffin@johnsonllc.com,Media planner,299-459-9377,2025-04-12,Referral,Unqualified
5083,147,David,Rosales,david.rosales@johnsongroup.com,Educational psychologist,4658577753,2025-07-02,Referral,Unqualified
119,1535,Rachel,Harris,rachel.harris@mcclureltd.com,Clinical psychologist,434.740.9185,2025-03-14,Ad,Working
2295,2845,Sara,Ray,sara.ray@millerplc.com,"Psychologist, occupational",9186498079,2025-01-07,Web,Working
6397,651,Crystal,Vaughn,crystal.vaughn@kelleyhudsonandwallace.com,Dentist,+1-579-213-7244x217,2023-01-28,Referral,Working
6292,3894,Jean,Collins,jean.collins@thompsonhowellandwaters.com,Building control surveyor,350-552-8940,2023-12-31,Ad,Unqualified
3418,372,Stephen,Vega,stephen.vega@butlerinc.com,Patent examiner,+1-813-521-2147x88238,2025-01-01,Cold Call,Qualified
2924,215,Kyle,Manning,kyle.manning@fernandez-french.com,"Therapist, sports",(599)877-1742,2025-03-06,Cold Call,Qualified
4753,2809,Monica,Benson,monica.benson@laragroup.com,"Engineer, manufacturing",+1-883-315-1141x2690,2025-04-11,Web,New
4589,3580,Bruce,Shaw,bruce.shaw@parkergarciaandrussell.com,Clinical cytogeneticist,(760)683-9532x3516,2025-03-11,Referral,Working
2740,3767,Mitchell,Brown,mitchell.brown@woodandsons.com,Customer service manager,295.973.0369x648,2025-05-09,Cold Call,Working
3807,2386,William,Kidd,william.kidd@morenojohnsonandvasquez.com,Trade union research officer,001-647-252-1025x6236,2023-07-29,Web,Qualified
3956,2275,Sarah,Fischer,sarah.fischer@johnson-spencer.com,Recycling officer,737-224-6510x017,2025-04-30,Cold Call,Working
4053,2600,Kathy,Lara,kathy.lara@reedsmithandlee.com,Food technologist,+1-752-382-7053x75340,2024-09-06,Ad,Unqualified
7769,1889,David,Cook,david.cook@snyderplc.com,Ergonomist,(889)992-3470,2025-03-17,Ad,New
717,1050,Susan,Long,susan.long@owen-haynes.com,Commercial horticulturist,001-294-589-3387x6950,2023-12-18,Web,Working
4856,3729,Michael,White,michael.white@carrinc.com,Regulatory affairs officer,7072762672,2025-06-09,Ad,Qualified
7350,1335,Aaron,Reeves,aaron.reeves@moore-larson.com,Camera operator,882-594-2593x283,2024-10-13,Web,New
876,2533,Kelly,Price,kelly.price@fernandez-shaw.com,Tourist information centre manager,851.470.0009x94726,2024-03-12,Referral,New
1013,1165,Jessica,Reyes,jessica.reyes@wolfleeandhanson.com,Artist,403.934.8571x29998,2024-09-10,Cold Call,New
7347,2117,Brooke,Myers,brooke.myers@higginsplc.com,Broadcast presenter,243.541.5664,2022-11-09,Web,New
4880,454,Scott,Terrell,scott.terrell@allenryanandallen.com,"Engineer, maintenance",001-669-471-8346x809,2025-05-24,Web,Working
7222,1831,Veronica,Heath,veronica.heath@tateandsons.com,Games developer,994-849-9904x879,2024-08-27,Ad,Working
2305,2658,Stephen,Hayden,stephen.hayden@smithwilkinsandgonzalez.com,Agricultural consultant,,2024-10-29,Web,Working
3172,931,George,Rodriguez,george.rodriguez@turnerlopezandfowler.com,Occupational hygienist,952.392.5186x829,2025-07-06,Cold Call,New
960,94,Debbie,Kennedy,debbie.kennedy@kirby-powell.com,Systems analyst,983.633.4608,2025-04-13,Referral,Unqualified
3797,3668,John,Carney,john.carney@brown-vargas.com,Health visitor,,2025-04-02,Cold Call,New
4407,3036,David,Lawson,david.lawson@watsonllc.com,Wellsite geologist,(640)629-3242,2025-04-24,Ad,Qualified
2490,528,Deborah,Sims,deborah.sims@tate-sullivan.com,Insurance account manager,298.510.3401x7378,2025-02-27,Cold Call,Unqualified
3791,391,Danny,Miranda,danny.miranda@hudson-edwards.com,"Scientist, product/process development",001-935-657-8524x53793,2025-01-25,Referral,New
4879,946,Bobby,Foster,bobby.foster@huertaplc.com,Ergonomist,877-393-4340x78735,2025-03-27,Referral,Working
1246,2678,Debra,Robertson,debra.robertson@davidsonhuntandcollier.com,"Engineer, building services",315-852-6134x10162,2025-07-15,Ad,New
7794,256,Deborah,Owen,deborah.owen@pierceedwardsandlee.com,"Conservation officer, nature",,2025-04-20,Referral,Unqualified
2090,2220,Michelle,Smith,michelle.smith@blanchard-perez.com,Games developer,(277)226-2412,2025-04-18,Cold Call,Unqualified
1875,2752,Elizabeth,Nichols,elizabeth.nichols@johnsonswansonandowens.com,Radio producer,(358)477-2037x57516,2025-01-17,Ad,Qualified
