opportunity_id,created_at,account_id,account_name,segment,industry,account_region,amount_usd,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason,sales_rep_id,rep_name,rep_email,rep_region,rep_start_date
1942,2023-05-02 07:00:00+00:00,2233,"Schultz, Mcdowell and Garcia",SMB,FinTech,North,13771.0,3,Proposal,Commit,2023-06-08,open,,,4,Felicia Flores,stacey58@example.com,North,2022-05-04
1943,2023-05-08 07:00:00+00:00,2233,"Schultz, Mcdowell and Garcia",SMB,FinTech,North,23712.0,5,Closed,Omit,2020-01-01,won,2023-08-16,,4,Felicia Flores,stacey58@example.com,North,2022-05-04
1944,2023-05-06 07:00:00+00:00,2233,"Schultz, Mcdowell and Garcia",SMB,FinTech,North,15396.0,5,Closed,Commit,2023-05-21,won,2023-07-17,,4,Felicia Flores,stacey58@example.com,North,2022-05-04
1951,2023-05-10 07:00:00+00:00,2,Jones-Andrews,Mid-Market,FinTech,West,96004.0,5,Closed,Best Case,2023-06-23,won,2023-05-18,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1952,2023-05-08 07:00:00+00:00,2,Jones-Andrews,Mid-Market,FinTech,West,88134.0,1,Discovery,Best Case,2023-04-27,open,,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1953,2023-05-13 07:00:00+00:00,2,Jones-Andrews,Mid-Market,FinTech,West,79345.0,0,Qualification,Best Case,2023-06-15,open,,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1956,2023-04-11 07:00:00+00:00,1554,Cobb-Bradley,Enterprise,FinTech,South,140038.0,5,Closed,Best Case,2023-06-02,won,2023-07-06,,17,Chris Park,bradley85@example.com,South,2022-05-23
1957,2023-04-07 07:00:00+00:00,1554,Cobb-Bradley,Enterprise,FinTech,South,335181.0,0,Qualification,Omit,2023-05-08,open,,,17,Chris Park,bradley85@example.com,South,2022-05-23
1962,2023-04-30 07:00:00+00:00,3587,Dominguez-Hamilton,SMB,Retail,South,19675.0,5,Closed,Omit,2023-04-25,won,2023-05-17,,49,Monica Acosta,xbush@example.net,International,2023-03-12
2008,2023-05-17 07:00:00+00:00,2053,Santos-Wang,Mid-Market,Healthcare,North,57947.0,5,Closed,Omit,2023-06-24,won,2023-07-31,,38,Diane Singh,samuel26@example.net,West,2023-09-21
2082,2023-05-12 07:00:00+00:00,2559,Wilson-Williams,SMB,FinTech,South,17913.0,5,Closed,Omit,2023-04-11,won,2023-05-18,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2083,2023-05-22 07:00:00+00:00,2559,Wilson-Williams,SMB,FinTech,South,9971.0,1,Discovery,Best Case,2023-06-16,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2097,2023-05-03 07:00:00+00:00,3638,English-Ross,SMB,FinTech,North,6442.0,3,Proposal,Best Case,2023-05-12,open,,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
2098,2023-06-24 07:00:00+00:00,857,"Wagner, Thomas and Hooper",SMB,Healthcare,East,17201.0,5,Closed,Omit,2023-04-06,won,2023-07-12,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
2224,2023-04-08 07:00:00+00:00,3198,Barnes LLC,SMB,Retail,East,18161.0,5,Closed,Best Case,2023-06-28,won,2023-04-27,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
2247,2023-04-24 07:00:00+00:00,672,"Pitts, Chan and Huang",Mid-Market,Education,South,38600.0,2,Demo,Best Case,2023-05-12,open,,,20,John Blevins,dalton49@example.net,South,2024-03-09
2248,2023-04-16 07:00:00+00:00,672,"Pitts, Chan and Huang",Mid-Market,Education,South,95539.0,5,Closed,Best Case,2020-01-01,won,2023-08-08,,20,John Blevins,dalton49@example.net,South,2024-03-09
2269,2023-04-08 07:00:00+00:00,613,Tucker-Rubio,SMB,Education,West,13952.0,5,Closed,Commit,2023-05-30,won,2023-05-10,,39,Julie Richards,allison89@example.net,West,2023-03-16
2281,2023-06-12 07:00:00+00:00,1094,Hurst-Lopez,SMB,Education,South,17321.0,5,Closed,Best Case,2023-06-03,won,2023-07-01,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2300,2023-06-10 07:00:00+00:00,2631,"Mcdonald, Rhodes and Jenkins",Mid-Market,FinTech,International,83843.0,5,Closed,Commit,2023-06-11,won,2023-08-13,,42,Melissa Buckley,jasonjuarez@example.org,International,2024-01-19
2301,2023-06-07 07:00:00+00:00,2631,"Mcdonald, Rhodes and Jenkins",Mid-Market,FinTech,International,51251.0,2,Demo,Commit,2020-01-01,open,,,42,Melissa Buckley,jasonjuarez@example.org,International,2024-01-19
2305,2023-06-06 07:00:00+00:00,2672,"Hansen, Atkins and Hernandez",Mid-Market,Education,South,81261.0,5,Closed,Omit,2023-05-02,won,2023-07-30,,17,Chris Park,bradley85@example.com,South,2022-05-23
2306,2023-05-28 07:00:00+00:00,2672,"Hansen, Atkins and Hernandez",Mid-Market,Education,South,66993.0,5,Closed,Best Case,2023-06-02,won,2023-08-24,,17,Chris Park,bradley85@example.com,South,2022-05-23
2430,2023-04-11 07:00:00+00:00,133,Guzman Group,Enterprise,Healthcare,East,165798.0,5,Closed,Omit,2023-04-03,lost,2023-06-25,timing,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
2431,2023-04-04 07:00:00+00:00,133,Guzman Group,Enterprise,Healthcare,East,406776.0,3,Proposal,Best Case,2023-04-19,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
2432,2023-04-06 07:00:00+00:00,133,Guzman Group,Enterprise,Healthcare,East,475137.0,5,Closed,Best Case,2020-01-01,won,2023-06-25,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
2435,2023-05-30 07:00:00+00:00,2064,"Nunez, Washington and Patel",SMB,Education,West,20376.0,2,Demo,Commit,2023-04-14,open,,,31,Diana Welch,zwright@example.org,West,2023-07-16
2441,2023-05-25 07:00:00+00:00,1192,Jenkins Group,SMB,Education,East,5062.0,5,Closed,Best Case,2023-05-02,won,2023-07-14,,23,Tony Tyler,powellalex@example.net,East,2022-04-04
2442,2023-05-31 07:00:00+00:00,1192,Jenkins Group,SMB,Education,East,14144.0,5,Closed,Omit,2023-04-23,lost,2023-06-06,feature_gap,23,Tony Tyler,powellalex@example.net,East,2022-04-04
2455,2023-06-02 07:00:00+00:00,3563,"Miller, Miles and Schmitt",SMB,FinTech,International,10374.0,5,Closed,Commit,2023-06-25,won,2023-06-15,,21,David Ryan,ischwartz@example.org,East,2023-03-30
2459,2023-06-06 07:00:00+00:00,1526,Villanueva and Sons,SMB,Education,North,14958.0,5,Closed,Commit,2023-05-17,lost,2023-09-14,no_budget,9,Robert Lawrence,trevorruiz@example.org,North,2022-10-13
2463,2023-04-26 07:00:00+00:00,803,Stokes-Clark,SMB,FinTech,International,17030.0,2,Demo,Omit,2020-01-01,open,,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
2464,2023-05-02 07:00:00+00:00,803,Stokes-Clark,SMB,FinTech,International,20639.0,2,Demo,Commit,2023-04-21,open,,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
2480,2023-06-01 07:00:00+00:00,2567,Nguyen LLC,SMB,Healthcare,North,14889.0,5,Closed,Best Case,2023-05-09,lost,2023-08-07,feature_gap,10,Shane Weiss,eric89@example.com,North,2022-10-10
2481,2023-05-30 07:00:00+00:00,2567,Nguyen LLC,SMB,Healthcare,North,14098.0,5,Closed,Omit,2020-01-01,lost,2023-07-31,timing,10,Shane Weiss,eric89@example.com,North,2022-10-10
2482,2023-05-27 07:00:00+00:00,2567,Nguyen LLC,SMB,Healthcare,North,8151.0,3,Proposal,Best Case,2020-01-01,open,,,10,Shane Weiss,eric89@example.com,North,2022-10-10
2535,2023-05-22 07:00:00+00:00,2589,Edwards-Leon,SMB,Retail,West,20136.0,0,Qualification,Omit,2023-05-29,open,,,36,James Butler,cassidyrosario@example.net,West,2023-11-15
2540,2023-04-27 07:00:00+00:00,1282,"Lawrence, Webster and Morris",SMB,Education,West,16118.0,1,Discovery,Best Case,2023-06-09,open,,,39,Julie Richards,allison89@example.net,West,2023-03-16
2541,2023-05-02 07:00:00+00:00,1282,"Lawrence, Webster and Morris",SMB,Education,West,17624.0,5,Closed,Omit,2023-04-11,won,2023-07-28,,39,Julie Richards,allison89@example.net,West,2023-03-16
2542,2023-04-28 07:00:00+00:00,1282,"Lawrence, Webster and Morris",SMB,Education,West,14769.0,5,Closed,Best Case,2023-04-06,won,2023-07-14,,39,Julie Richards,allison89@example.net,West,2023-03-16
2543,2023-04-23 07:00:00+00:00,1282,"Lawrence, Webster and Morris",SMB,Education,West,24005.0,1,Discovery,Best Case,2023-04-08,open,,,39,Julie Richards,allison89@example.net,West,2023-03-16
2547,2023-05-03 07:00:00+00:00,2650,Welch Group,SMB,Healthcare,West,8630.0,2,Demo,Commit,2023-06-20,open,,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2555,2023-06-09 07:00:00+00:00,2490,Vargas-Ramirez,SMB,Retail,East,11752.0,5,Closed,Commit,2023-04-23,won,2023-09-13,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
2556,2023-06-07 07:00:00+00:00,2490,Vargas-Ramirez,SMB,Retail,East,21834.0,5,Closed,Omit,2023-04-19,won,2023-06-23,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
2575,2023-05-03 07:00:00+00:00,3219,"Gomez, Romero and Jackson",Mid-Market,Healthcare,East,33746.0,0,Qualification,Best Case,2023-04-10,open,,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
2631,2023-06-15 07:00:00+00:00,287,"Martinez, Garcia and Hayes",SMB,FinTech,South,13609.0,5,Closed,Best Case,2023-05-06,won,2023-08-15,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
2632,2023-06-11 07:00:00+00:00,287,"Martinez, Garcia and Hayes",SMB,FinTech,South,5283.0,5,Closed,Commit,2023-05-16,won,2023-06-25,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
2650,2023-06-07 07:00:00+00:00,328,Rodriguez-Smith,SMB,FinTech,South,15534.0,3,Proposal,Omit,2020-01-01,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2708,2023-04-19 07:00:00+00:00,3170,"George, Perez and Mccarthy",Mid-Market,FinTech,East,77484.0,5,Closed,Commit,2023-04-15,won,2023-06-21,,21,David Ryan,ischwartz@example.org,East,2023-03-30
2709,2023-04-23 07:00:00+00:00,3170,"George, Perez and Mccarthy",Mid-Market,FinTech,East,61808.0,5,Closed,Best Case,2023-06-27,won,2023-05-01,,21,David Ryan,ischwartz@example.org,East,2023-03-30
2736,2023-06-26 07:00:00+00:00,71,Monroe Ltd,SMB,Education,South,7275.0,2,Demo,Commit,2023-06-06,open,,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
2781,2023-04-24 07:00:00+00:00,2621,Davis-Jones,SMB,FinTech,West,22797.0,5,Closed,Omit,2023-04-09,lost,2023-06-11,timing,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2782,2023-04-21 07:00:00+00:00,2621,Davis-Jones,SMB,FinTech,West,17719.0,3,Proposal,Best Case,2023-05-04,open,,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2784,2023-04-14 07:00:00+00:00,128,Wiley Ltd,SMB,FinTech,South,24149.0,5,Closed,Best Case,2023-06-05,won,2023-07-26,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2787,2023-06-28 07:00:00+00:00,564,Marquez-Flores,SMB,Education,East,15118.0,3,Proposal,Best Case,2023-04-24,open,,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2788,2023-06-25 07:00:00+00:00,564,Marquez-Flores,SMB,Education,East,24053.0,5,Closed,Best Case,2023-05-18,won,2023-09-22,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2792,2023-04-19 07:00:00+00:00,3203,"Simmons, Brown and Roberts",SMB,Retail,West,16732.0,3,Proposal,Commit,2023-04-11,open,,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2793,2023-04-10 07:00:00+00:00,3203,"Simmons, Brown and Roberts",SMB,Retail,West,17090.0,5,Closed,Best Case,2023-05-29,won,2023-05-29,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2794,2023-04-18 07:00:00+00:00,3203,"Simmons, Brown and Roberts",SMB,Retail,West,12429.0,5,Closed,Omit,2023-04-09,won,2023-06-12,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2805,2023-05-31 07:00:00+00:00,1919,Wagner-Dean,SMB,Education,North,11896.0,2,Demo,Best Case,2023-05-12,open,,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2806,2023-06-01 07:00:00+00:00,1919,Wagner-Dean,SMB,Education,North,21499.0,5,Closed,Omit,2023-05-29,won,2023-09-14,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2978,2023-05-09 07:00:00+00:00,2990,Gonzalez Ltd,Mid-Market,FinTech,South,68408.0,2,Demo,Omit,2023-06-14,open,,,29,Jamie Stevens,beckygarrison@example.com,East,2022-03-29
2979,2023-04-30 07:00:00+00:00,2990,Gonzalez Ltd,Mid-Market,FinTech,South,36826.0,5,Closed,Commit,2023-04-08,won,2023-07-12,,29,Jamie Stevens,beckygarrison@example.com,East,2022-03-29
2980,2023-05-06 07:00:00+00:00,2990,Gonzalez Ltd,Mid-Market,FinTech,South,72731.0,5,Closed,Omit,2023-06-12,won,2023-08-08,,29,Jamie Stevens,beckygarrison@example.com,East,2022-03-29
2986,2023-04-20 07:00:00+00:00,3282,Watkins and Sons,Enterprise,FinTech,East,318046.0,4,Negotiation,Omit,2020-01-01,open,,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2987,2023-04-26 07:00:00+00:00,3282,Watkins and Sons,Enterprise,FinTech,East,229884.0,5,Closed,Best Case,2023-05-28,won,2023-05-21,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2988,2023-04-27 07:00:00+00:00,3282,Watkins and Sons,Enterprise,FinTech,East,307317.0,2,Demo,Commit,2023-04-30,open,,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2993,2023-04-12 07:00:00+00:00,1710,Horne-Butler,SMB,FinTech,West,5253.0,5,Closed,Best Case,2023-04-07,lost,2023-06-19,feature_gap,31,Diana Welch,zwright@example.org,West,2023-07-16
2997,2023-04-26 07:00:00+00:00,2059,Rodriguez PLC,Mid-Market,Retail,East,59772.0,5,Closed,Commit,2023-05-01,lost,2023-08-14,no_budget,23,Tony Tyler,powellalex@example.net,East,2022-04-04
3025,2023-06-28 07:00:00+00:00,3451,Vincent PLC,SMB,FinTech,East,14845.0,5,Closed,Commit,2023-06-17,won,2023-10-13,,29,Jamie Stevens,beckygarrison@example.com,East,2022-03-29
3026,2023-06-28 07:00:00+00:00,3451,Vincent PLC,SMB,FinTech,East,21403.0,3,Proposal,Omit,2023-04-29,open,,,29,Jamie Stevens,beckygarrison@example.com,East,2022-03-29
3118,2023-06-28 07:00:00+00:00,1822,Hill-Short,Mid-Market,Retail,North,69086.0,5,Closed,Best Case,2023-04-02,won,2023-08-17,,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
3119,2023-06-28 07:00:00+00:00,1822,Hill-Short,Mid-Market,Retail,North,71084.0,5,Closed,Commit,2023-06-14,won,2023-07-23,,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
3169,2023-06-08 07:00:00+00:00,1719,"Coleman, Allen and Newton",SMB,Education,North,23554.0,5,Closed,Best Case,2023-04-30,won,2023-09-16,,3,Dale Hopkins,william51@example.org,North,2023-07-07
3170,2023-06-07 07:00:00+00:00,1719,"Coleman, Allen and Newton",SMB,Education,North,10665.0,2,Demo,Omit,2023-04-28,open,,,3,Dale Hopkins,william51@example.org,North,2023-07-07
3176,2023-04-28 07:00:00+00:00,1871,Black Ltd,Enterprise,Education,South,402646.0,5,Closed,Commit,2023-06-28,won,2023-08-20,,17,Chris Park,bradley85@example.com,South,2022-05-23
3208,2023-04-14 07:00:00+00:00,1250,"Brown, Perez and Owen",SMB,Healthcare,West,13072.0,5,Closed,Omit,2023-04-15,won,2023-07-20,,32,Stephanie Hunt,dscott@example.net,West,2024-01-04
3234,2023-04-02 07:00:00+00:00,3581,Nelson-Harris,SMB,FinTech,East,22605.0,2,Demo,Commit,2023-06-11,open,,,46,Jessica White,martinharrison@example.com,International,2022-08-22
3235,2023-04-06 07:00:00+00:00,3581,Nelson-Harris,SMB,FinTech,East,16005.0,3,Proposal,Commit,2023-05-20,open,,,46,Jessica White,martinharrison@example.com,International,2022-08-22
3249,2023-05-18 07:00:00+00:00,1488,"Lutz, Hunter and Cross",Mid-Market,Retail,East,48263.0,4,Negotiation,Commit,2023-06-09,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
3250,2023-05-13 07:00:00+00:00,1488,"Lutz, Hunter and Cross",Mid-Market,Retail,East,87348.0,2,Demo,Omit,2023-04-17,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
3277,2023-05-03 07:00:00+00:00,411,Holland LLC,Mid-Market,Education,North,37694.0,5,Closed,Omit,2023-05-03,won,2023-05-26,,10,Shane Weiss,eric89@example.com,North,2022-10-10
3278,2023-05-02 07:00:00+00:00,411,Holland LLC,Mid-Market,Education,North,69469.0,3,Proposal,Best Case,2023-04-02,open,,,10,Shane Weiss,eric89@example.com,North,2022-10-10
3279,2023-05-06 07:00:00+00:00,411,Holland LLC,Mid-Market,Education,North,95850.0,3,Proposal,Best Case,2023-04-16,open,,,10,Shane Weiss,eric89@example.com,North,2022-10-10
3282,2023-05-22 07:00:00+00:00,1471,"Mcdonald, Dixon and Sampson",SMB,Retail,West,17447.0,2,Demo,Best Case,2023-06-15,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
3283,2023-05-15 07:00:00+00:00,1471,"Mcdonald, Dixon and Sampson",SMB,Retail,West,19299.0,2,Demo,Commit,2023-04-09,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
3284,2023-05-15 07:00:00+00:00,1471,"Mcdonald, Dixon and Sampson",SMB,Retail,West,24168.0,5,Closed,Omit,2023-06-26,lost,2023-07-30,no_budget,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
3298,2023-05-13 07:00:00+00:00,2488,"Washington, Kirby and Blevins",Mid-Market,FinTech,East,49761.0,5,Closed,Best Case,2023-06-18,lost,2023-07-31,feature_gap,23,Tony Tyler,powellalex@example.net,East,2022-04-04
3299,2023-05-12 07:00:00+00:00,2488,"Washington, Kirby and Blevins",Mid-Market,FinTech,East,72614.0,1,Discovery,Commit,2023-05-12,open,,,23,Tony Tyler,powellalex@example.net,East,2022-04-04
3301,2023-04-10 07:00:00+00:00,1437,Howard Inc,Enterprise,Education,West,395068.0,5,Closed,Commit,2023-05-08,won,2023-05-13,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
3302,2023-04-04 07:00:00+00:00,1437,Howard Inc,Enterprise,Education,West,132723.0,5,Closed,Best Case,2023-06-24,won,2023-06-05,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
3346,2023-04-19 07:00:00+00:00,2718,Payne-Stephens,SMB,Education,South,21919.0,1,Discovery,Best Case,2023-06-30,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3347,2023-04-12 07:00:00+00:00,2718,Payne-Stephens,SMB,Education,South,19061.0,5,Closed,Commit,2023-04-26,won,2023-05-18,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3348,2023-04-14 07:00:00+00:00,2718,Payne-Stephens,SMB,Education,South,11896.0,2,Demo,Best Case,2020-01-01,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3371,2023-06-13 07:00:00+00:00,3408,Kirk LLC,SMB,Education,East,14844.0,5,Closed,Commit,2023-05-22,lost,2023-09-22,feature_gap,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3372,2023-06-05 07:00:00+00:00,1546,"Miles, Gregory and Smith",Mid-Market,FinTech,South,66548.0,3,Proposal,Commit,2023-04-12,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3373,2023-06-10 07:00:00+00:00,1546,"Miles, Gregory and Smith",Mid-Market,FinTech,South,38663.0,1,Discovery,Commit,2023-06-05,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3442,2023-06-02 07:00:00+00:00,312,Bailey-Everett,Mid-Market,Education,South,68121.0,5,Closed,Commit,2023-05-08,won,2023-07-13,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
3443,2023-06-05 07:00:00+00:00,312,Bailey-Everett,Mid-Market,Education,South,26783.0,1,Discovery,Omit,2023-04-05,open,,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
3444,2023-05-30 07:00:00+00:00,312,Bailey-Everett,Mid-Market,Education,South,29680.0,3,Proposal,Best Case,2023-04-17,open,,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
3463,2023-04-15 07:00:00+00:00,479,"Kim, Walker and Ayala",SMB,Education,South,16546.0,5,Closed,Best Case,2023-04-08,won,2023-07-05,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
3464,2023-04-11 07:00:00+00:00,479,"Kim, Walker and Ayala",SMB,Education,South,5631.0,5,Closed,Omit,2023-04-06,won,2023-07-17,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
3465,2023-04-15 07:00:00+00:00,479,"Kim, Walker and Ayala",SMB,Education,South,18484.0,5,Closed,Commit,2023-04-28,won,2023-08-11,,14,Melissa Wang MD,valerieliu@example.com,South,2023-09-18
3581,2023-06-22 07:00:00+00:00,3677,"Smith, George and Anderson",SMB,FinTech,South,21944.0,5,Closed,Best Case,2023-05-29,won,2023-08-21,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3582,2023-06-29 07:00:00+00:00,3677,"Smith, George and Anderson",SMB,FinTech,South,7937.0,1,Discovery,Commit,2023-06-04,open,,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
3585,2023-05-20 07:00:00+00:00,55,Zimmerman-Mccormick,SMB,Healthcare,International,14847.0,2,Demo,Commit,2023-06-16,open,,,27,Rachel Gonzalez,jon63@example.com,East,2022-04-06
3615,2023-05-17 07:00:00+00:00,1718,Donaldson and Sons,SMB,Education,North,20102.0,2,Demo,Commit,2023-05-04,open,,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
3616,2023-05-18 07:00:00+00:00,1718,Donaldson and Sons,SMB,Education,North,10477.0,3,Proposal,Commit,2023-05-10,open,,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
3617,2023-05-22 07:00:00+00:00,1718,Donaldson and Sons,SMB,Education,North,16385.0,2,Demo,Commit,2023-04-08,open,,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
3618,2023-05-18 07:00:00+00:00,1718,Donaldson and Sons,SMB,Education,North,20217.0,5,Closed,Best Case,2023-06-24,won,2023-05-25,,2,Carla Coleman,ralphknight@example.org,North,2022-09-10
3626,2023-04-08 07:00:00+00:00,872,Pittman-Thompson,Mid-Market,Education,South,67712.0,5,Closed,Best Case,2020-01-01,won,2023-04-17,,18,Savannah Willis,peter85@example.com,South,2023-09-21
3649,2023-06-28 07:00:00+00:00,3655,"Reyes, Ortiz and Jones",SMB,Healthcare,East,20935.0,2,Demo,Omit,2023-05-08,open,,,23,Tony Tyler,powellalex@example.net,East,2022-04-04
3650,2023-06-28 07:00:00+00:00,102,"Moran, Burgess and Callahan",SMB,Healthcare,South,13319.0,5,Closed,Omit,2023-04-29,won,2023-10-07,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
3651,2023-06-27 07:00:00+00:00,102,"Moran, Burgess and Callahan",SMB,Healthcare,South,16159.0,3,Proposal,Commit,2023-04-18,open,,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
3671,2023-05-08 07:00:00+00:00,421,Roberts Ltd,SMB,Education,West,11997.0,2,Demo,Best Case,2023-06-15,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
3672,2023-05-08 07:00:00+00:00,421,Roberts Ltd,SMB,Education,West,5188.0,2,Demo,Best Case,2023-05-15,open,,,34,Harold Goodman,monroesandra@example.org,West,2023-07-15
